332: 1.703725, 1.836878 avg, 0.000012 rate, 9.759575 seconds, 21248 images
333: 1.408703, 1.794060 avg, 0.000012 rate, 9.783540 seconds, 21312 images
334: 2.630790, 1.877733 avg, 0.000012 rate, 9.752489 seconds, 21376 images
335: 1.899451, 1.879905 avg, 0.000013 rate, 9.753202 seconds, 21440 images
336: 1.376867, 1.829601 avg, 0.000013 rate, 9.667467 seconds, 21504 images
337: 1.141649, 1.760806 avg, 0.000013 rate, 9.721210 seconds, 21568 images
338: 2.058941, 1.790619 avg, 0.000013 rate, 9.653803 seconds, 21632 images
339: 2.042916, 1.815849 avg, 0.000013 rate, 9.709225 seconds, 21696 images
340: 1.974623, 1.831727 avg, 0.000013 rate, 9.623190 seconds, 21760 images
341: 1.884884, 1.837042 avg, 0.000014 rate, 4.420866 seconds, 21824 images
342: 2.313941, 1.884732 avg, 0.000014 rate, 4.487047 seconds, 21888 images
343: 1.460894, 1.842348 avg, 0.000014 rate, 4.433286 seconds, 21952 images
344: 1.675111, 1.825625 avg, 0.000014 rate, 4.524490 seconds, 22016 images
345: 1.555134, 1.798576 avg, 0.000014 rate, 4.509852 seconds, 22080 images
346: 2.083645, 1.827083 avg, 0.000014 rate, 4.484401 seconds, 22144 images
347: 2.212525, 1.865627 avg, 0.000014 rate, 4.495156 seconds, 22208 images
348: 1.281285, 1.807193 avg, 0.000015 rate, 4.467685 seconds, 22272 images
349: 0.856673, 1.712141 avg, 0.000015 rate, 4.494394 seconds, 22336 images
350: 2.105538, 1.751480 avg, 0.000015 rate, 4.461977 seconds, 22400 images
351: 1.821197, 1.758452 avg, 0.000015 rate, 4.419012 seconds, 22464 images
352: 1.215570, 1.704164 avg, 0.000015 rate, 4.540884 seconds, 22528 images
353: 2.717160, 1.805463 avg, 0.000016 rate, 4.527185 seconds, 22592 images
354: 1.707824, 1.795699 avg, 0.000016 rate, 4.495539 seconds, 22656 images
355: 1.960945, 1.812224 avg, 0.000016 rate, 4.457652 seconds, 22720 images
356: 1.179629, 1.748964 avg, 0.000016 rate, 4.446493 seconds, 22784 images
357: 1.850615, 1.759130 avg, 0.000016 rate, 4.464849 seconds, 22848 images
358: 1.294227, 1.712639 avg, 0.000016 rate, 4.471109 seconds, 22912 images
359: 1.459386, 1.687314 avg, 0.000017 rate, 4.557478 seconds, 22976 images
360: 2.024307, 1.721013 avg, 0.000017 rate, 4.513799 seconds, 23040 images
361: 2.274222, 1.776334 avg, 0.000017 rate, 5.290843 seconds, 23104 images
362: 2.522303, 1.850931 avg, 0.000017 rate, 5.356115 seconds, 23168 images
363: 1.778039, 1.843642 avg, 0.000017 rate, 5.263814 seconds, 23232 images
364: 0.779332, 1.737211 avg, 0.000018 rate, 5.322519 seconds, 23296 images
365: 1.873308, 1.750821 avg, 0.000018 rate, 5.358956 seconds, 23360 images
366: 1.987350, 1.774474 avg, 0.000018 rate, 5.322656 seconds, 23424 images
367: 1.860745, 1.783101 avg, 0.000018 rate, 5.278552 seconds, 23488 images
368: 1.689140, 1.773705 avg, 0.000018 rate, 5.342857 seconds, 23552 images
369: 1.617378, 1.758072 avg, 0.000019 rate, 5.303502 seconds, 23616 images
370: 1.973234, 1.779588 avg, 0.000019 rate, 5.263093 seconds, 23680 images
371: 1.654047, 1.767034 avg, 0.000019 rate, 6.871312 seconds, 23744 images
372: 1.487305, 1.739061 avg, 0.000019 rate, 7.065548 seconds, 23808 images
373: 1.942948, 1.759450 avg, 0.000019 rate, 7.065735 seconds, 23872 images
374: 1.568565, 1.740361 avg, 0.000020 rate, 7.080257 seconds, 23936 images
375: 1.030972, 1.669422 avg, 0.000020 rate, 7.063674 seconds, 24000 images
376: 0.966991, 1.599179 avg, 0.000020 rate, 7.045267 seconds, 24064 images
377: 1.374341, 1.576695 avg, 0.000020 rate, 7.064561 seconds, 24128 images
378: 1.464528, 1.565479 avg, 0.000020 rate, 7.073970 seconds, 24192 images
379: 1.658438, 1.574775 avg, 0.000021 rate, 7.118504 seconds, 24256 images
380: 1.488704, 1.566168 avg, 0.000021 rate, 7.028309 seconds, 24320 images
381: 1.207801, 1.530331 avg, 0.000021 rate, 6.917840 seconds, 24384 images
382: 1.779572, 1.555255 avg, 0.000021 rate, 7.088315 seconds, 24448 images
383: 1.783214, 1.578051 avg, 0.000022 rate, 7.093201 seconds, 24512 images
384: 1.145491, 1.534795 avg, 0.000022 rate, 7.142677 seconds, 24576 images
385: 2.385822, 1.619898 avg, 0.000022 rate, 7.094239 seconds, 24640 images
386: 1.581088, 1.616017 avg, 0.000022 rate, 7.078213 seconds, 24704 images
387: 1.364697, 1.590885 avg, 0.000022 rate, 7.036328 seconds, 24768 images
388: 1.613264, 1.593123 avg, 0.000023 rate, 7.021007 seconds, 24832 images
389: 1.418782, 1.575689 avg, 0.000023 rate, 7.023107 seconds, 24896 images
390: 1.484368, 1.566557 avg, 0.000023 rate, 7.175017 seconds, 24960 images
391: 1.576958, 1.567597 avg, 0.000023 rate, 6.930969 seconds, 25024 images
392: 1.724710, 1.583308 avg, 0.000024 rate, 7.129382 seconds, 25088 images
393: 1.460796, 1.571057 avg, 0.000024 rate, 7.048610 seconds, 25152 images
394: 0.798359, 1.493787 avg, 0.000024 rate, 7.055893 seconds, 25216 images
395: 1.590524, 1.503461 avg, 0.000024 rate, 7.094754 seconds, 25280 images
396: 1.133764, 1.466491 avg, 0.000025 rate, 7.083103 seconds, 25344 images
397: 1.833002, 1.503142 avg, 0.000025 rate, 7.104643 seconds, 25408 images
398: 1.367545, 1.489582 avg, 0.000025 rate, 7.010151 seconds, 25472 images
399: 1.553194, 1.495944 avg, 0.000025 rate, 7.058319 seconds, 25536 images
400: 1.528654, 1.499215 avg, 0.000026 rate, 7.045875 seconds, 25600 images
401: 1.243284, 1.473621 avg, 0.000026 rate, 3.983502 seconds, 25664 images
402: 1.722581, 1.498517 avg, 0.000026 rate, 4.018068 seconds, 25728 images
403: 1.907901, 1.539456 avg, 0.000026 rate, 4.147043 seconds, 25792 images
404: 1.312680, 1.516778 avg, 0.000027 rate, 4.055705 seconds, 25856 images
405: 1.304191, 1.495520 avg, 0.000027 rate, 4.101762 seconds, 25920 images
406: 2.376017, 1.583569 avg, 0.000027 rate, 4.055569 seconds, 25984 images
407: 0.856904, 1.510903 avg, 0.000027 rate, 4.059324 seconds, 26048 images
408: 1.451682, 1.504981 avg, 0.000028 rate, 4.145815 seconds, 26112 images
409: 2.176323, 1.572115 avg, 0.000028 rate, 4.069901 seconds, 26176 images
410: 1.691500, 1.584054 avg, 0.000028 rate, 4.073091 seconds, 26240 images
411: 2.094232, 1.635071 avg, 0.000029 rate, 5.723627 seconds, 26304 images
412: 1.395745, 1.611139 avg, 0.000029 rate, 5.785809 seconds, 26368 images
413: 0.691602, 1.519185 avg, 0.000029 rate, 5.843420 seconds, 26432 images
414: 1.506935, 1.517960 avg, 0.000029 rate, 5.757783 seconds, 26496 images
415: 1.555675, 1.521731 avg, 0.000030 rate, 5.740795 seconds, 26560 images
416: 0.809220, 1.450480 avg, 0.000030 rate, 5.850725 seconds, 26624 images
417: 0.876051, 1.393037 avg, 0.000030 rate, 5.791436 seconds, 26688 images
418: 0.850369, 1.338771 avg, 0.000031 rate, 5.865729 seconds, 26752 images
419: 1.517549, 1.356648 avg, 0.000031 rate, 5.854788 seconds, 26816 images
420: 0.718471, 1.292831 avg, 0.000031 rate, 5.855746 seconds, 26880 images
421: 1.666356, 1.330183 avg, 0.000031 rate, 8.721945 seconds, 26944 images
422: 1.589615, 1.356126 avg, 0.000032 rate, 8.988281 seconds, 27008 images
423: 1.961837, 1.416698 avg, 0.000032 rate, 9.019479 seconds, 27072 images
424: 1.873309, 1.462359 avg, 0.000032 rate, 8.954850 seconds, 27136 images
425: 1.436868, 1.459810 avg, 0.000033 rate, 8.993745 seconds, 27200 images
426: 1.129882, 1.426817 avg, 0.000033 rate, 8.983336 seconds, 27264 images
427: 1.175750, 1.401710 avg, 0.000033 rate, 8.931545 seconds, 27328 images
428: 1.742154, 1.435755 avg, 0.000034 rate, 8.954423 seconds, 27392 images
429: 1.647613, 1.456940 avg, 0.000034 rate, 8.947041 seconds, 27456 images
430: 1.044361, 1.415683 avg, 0.000034 rate, 8.991072 seconds, 27520 images
431: 2.059271, 1.480041 avg, 0.000035 rate, 5.762946 seconds, 27584 images
432: 1.606742, 1.492711 avg, 0.000035 rate, 5.831583 seconds, 27648 images
433: 1.490861, 1.492526 avg, 0.000035 rate, 5.840192 seconds, 27712 images
434: 1.292689, 1.472543 avg, 0.000035 rate, 5.827165 seconds, 27776 images
435: 1.211482, 1.446437 avg, 0.000036 rate, 5.830944 seconds, 27840 images
436: 1.583074, 1.460100 avg, 0.000036 rate, 5.838901 seconds, 27904 images
437: 1.179292, 1.432020 avg, 0.000036 rate, 5.870875 seconds, 27968 images
438: 1.729704, 1.461788 avg, 0.000037 rate, 5.798864 seconds, 28032 images
439: 1.468457, 1.462455 avg, 0.000037 rate, 5.850373 seconds, 28096 images
440: 1.761008, 1.492310 avg, 0.000037 rate, 5.916251 seconds, 28160 images
441: 0.782817, 1.421361 avg, 0.000038 rate, 4.360634 seconds, 28224 images
442: 1.512258, 1.430451 avg, 0.000038 rate, 4.461090 seconds, 28288 images
443: 1.067750, 1.394181 avg, 0.000039 rate, 4.479362 seconds, 28352 images
444: 1.893386, 1.444101 avg, 0.000039 rate, 4.482483 seconds, 28416 images
445: 0.741245, 1.373816 avg, 0.000039 rate, 4.547426 seconds, 28480 images
446: 2.091074, 1.445541 avg, 0.000040 rate, 4.471695 seconds, 28544 images
447: 1.290032, 1.429990 avg, 0.000040 rate, 4.496816 seconds, 28608 images
448: 2.156239, 1.502615 avg, 0.000040 rate, 4.496590 seconds, 28672 images
449: 2.013506, 1.553705 avg, 0.000041 rate, 4.552294 seconds, 28736 images
450: 1.636069, 1.561941 avg, 0.000041 rate, 4.512828 seconds, 28800 images
451: 1.102072, 1.515954 avg, 0.000041 rate, 5.165414 seconds, 28864 images
452: 1.225619, 1.486921 avg, 0.000042 rate, 5.249129 seconds, 28928 images
453: 1.232148, 1.461443 avg, 0.000042 rate, 5.280903 seconds, 28992 images
454: 1.091053, 1.424404 avg, 0.000042 rate, 5.264735 seconds, 29056 images
455: 1.722389, 1.454203 avg, 0.000043 rate, 5.317666 seconds, 29120 images
456: 0.929340, 1.401716 avg, 0.000043 rate, 5.279756 seconds, 29184 images
457: 1.070187, 1.368564 avg, 0.000044 rate, 5.338964 seconds, 29248 images
458: 1.544275, 1.386135 avg, 0.000044 rate, 5.317852 seconds, 29312 images
459: 0.974086, 1.344930 avg, 0.000044 rate, 5.300627 seconds, 29376 images
460: 1.465218, 1.356959 avg, 0.000045 rate, 5.263554 seconds, 29440 images
461: 0.883127, 1.309575 avg, 0.000045 rate, 6.433435 seconds, 29504 images
462: 1.292623, 1.307880 avg, 0.000046 rate, 6.563077 seconds, 29568 images
463: 1.329917, 1.310084 avg, 0.000046 rate, 6.522937 seconds, 29632 images
464: 1.852636, 1.364339 avg, 0.000046 rate, 6.618315 seconds, 29696 images
465: 2.081119, 1.436017 avg, 0.000047 rate, 6.558695 seconds, 29760 images
466: 1.533488, 1.445764 avg, 0.000047 rate, 6.545792 seconds, 29824 images
467: 1.382971, 1.439485 avg, 0.000048 rate, 6.483932 seconds, 29888 images
468: 1.444076, 1.439944 avg, 0.000048 rate, 6.674270 seconds, 29952 images
469: 1.232839, 1.419234 avg, 0.000048 rate, 6.531812 seconds, 30016 images
470: 1.225045, 1.399815 avg, 0.000049 rate, 6.511047 seconds, 30080 images
471: 0.916376, 1.351471 avg, 0.000049 rate, 9.459572 seconds, 30144 images
472: 1.599988, 1.376323 avg, 0.000050 rate, 9.762216 seconds, 30208 images
473: 1.376234, 1.376314 avg, 0.000050 rate, 9.798474 seconds, 30272 images
474: 1.114233, 1.350106 avg, 0.000050 rate, 9.770048 seconds, 30336 images
475: 1.285229, 1.343618 avg, 0.000051 rate, 9.743296 seconds, 30400 images
476: 1.181413, 1.327398 avg, 0.000051 rate, 9.718791 seconds, 30464 images
477: 1.137597, 1.308418 avg, 0.000052 rate, 9.694972 seconds, 30528 images
478: 0.827429, 1.260319 avg, 0.000052 rate, 9.654964 seconds, 30592 images
479: 0.612900, 1.195577 avg, 0.000053 rate, 9.637069 seconds, 30656 images
480: 1.200869, 1.196106 avg, 0.000053 rate, 9.677866 seconds, 30720 images
481: 1.093882, 1.185884 avg, 0.000054 rate, 6.910551 seconds, 30784 images
482: 1.828048, 1.250100 avg, 0.000054 rate, 7.074990 seconds, 30848 images
483: 0.987037, 1.223794 avg, 0.000054 rate, 7.074234 seconds, 30912 images
484: 1.628853, 1.264300 avg, 0.000055 rate, 7.115191 seconds, 30976 images
485: 1.509156, 1.288785 avg, 0.000055 rate, 7.062738 seconds, 31040 images
486: 1.090821, 1.268989 avg, 0.000056 rate, 7.037684 seconds, 31104 images
487: 0.913055, 1.233396 avg, 0.000056 rate, 7.124030 seconds, 31168 images
488: 1.602978, 1.270354 avg, 0.000057 rate, 7.092920 seconds, 31232 images
489: 1.041413, 1.247460 avg, 0.000057 rate, 7.080229 seconds, 31296 images
490: 1.346951, 1.257409 avg, 0.000058 rate, 7.058617 seconds, 31360 images
491: 1.388909, 1.270559 avg, 0.000058 rate, 6.945175 seconds, 31424 images
492: 1.018669, 1.245370 avg, 0.000059 rate, 7.109715 seconds, 31488 images
493: 0.522575, 1.173090 avg, 0.000059 rate, 7.043389 seconds, 31552 images
494: 1.335243, 1.189305 avg, 0.000060 rate, 7.047795 seconds, 31616 images
495: 1.022548, 1.172630 avg, 0.000060 rate, 7.012507 seconds, 31680 images
496: 1.096494, 1.165016 avg, 0.000061 rate, 7.061224 seconds, 31744 images
497: 1.157475, 1.164262 avg, 0.000061 rate, 6.987169 seconds, 31808 images
498: 0.965730, 1.144409 avg, 0.000062 rate, 6.995477 seconds, 31872 images
499: 1.156663, 1.145634 avg, 0.000062 rate, 7.040437 seconds, 31936 images
500: 1.212942, 1.152365 avg, 0.000063 rate, 7.057272 seconds, 32000 images
501: 1.272507, 1.164379 avg, 0.000063 rate, 3.491537 seconds, 32064 images
502: 1.414804, 1.189422 avg, 0.000064 rate, 3.742991 seconds, 32128 images
503: 1.688137, 1.239293 avg, 0.000064 rate, 3.686992 seconds, 32192 images
504: 1.528621, 1.268226 avg, 0.000065 rate, 3.561986 seconds, 32256 images
505: 1.698618, 1.311265 avg, 0.000065 rate, 3.584147 seconds, 32320 images
506: 1.628924, 1.343031 avg, 0.000066 rate, 3.514608 seconds, 32384 images
507: 1.151848, 1.323913 avg, 0.000066 rate, 3.514763 seconds, 32448 images
508: 1.301594, 1.321681 avg, 0.000067 rate, 3.589312 seconds, 32512 images
509: 1.174995, 1.307012 avg, 0.000067 rate, 3.607016 seconds, 32576 images
510: 1.486872, 1.324998 avg, 0.000068 rate, 3.559813 seconds, 32640 images
511: 1.548294, 1.347328 avg, 0.000068 rate, 10.368466 seconds, 32704 images
512: 1.638177, 1.376413 avg, 0.000069 rate, 10.726588 seconds, 32768 images
513: 1.157246, 1.354496 avg, 0.000069 rate, 10.579606 seconds, 32832 images
514: 0.928350, 1.311881 avg, 0.000070 rate, 10.555754 seconds, 32896 images
515: 1.306158, 1.311309 avg, 0.000070 rate, 10.526465 seconds, 32960 images
516: 1.170402, 1.297218 avg, 0.000071 rate, 10.563083 seconds, 33024 images
517: 1.040731, 1.271570 avg, 0.000071 rate, 10.618581 seconds, 33088 images
518: 1.315462, 1.275959 avg, 0.000072 rate, 10.516302 seconds, 33152 images
519: 0.364994, 1.184862 avg, 0.000073 rate, 10.502310 seconds, 33216 images
520: 0.931983, 1.159574 avg, 0.000073 rate, 10.549531 seconds, 33280 images
521: 1.090128, 1.152630 avg, 0.000074 rate, 6.453343 seconds, 33344 images
522: 0.870995, 1.124466 avg, 0.000074 rate, 6.560716 seconds, 33408 images
523: 0.983959, 1.110415 avg, 0.000075 rate, 6.580453 seconds, 33472 images
524: 1.370625, 1.136436 avg, 0.000075 rate, 6.608013 seconds, 33536 images
525: 1.404828, 1.163276 avg, 0.000076 rate, 6.648911 seconds, 33600 images
526: 1.252961, 1.172244 avg, 0.000077 rate, 6.577431 seconds, 33664 images
527: 1.196314, 1.174651 avg, 0.000077 rate, 6.538314 seconds, 33728 images
528: 0.798439, 1.137030 avg, 0.000078 rate, 6.473299 seconds, 33792 images
529: 0.719400, 1.095267 avg, 0.000078 rate, 6.537659 seconds, 33856 images
530: 0.680447, 1.053785 avg, 0.000079 rate, 6.497138 seconds, 33920 images
531: 0.987571, 1.047163 avg, 0.000080 rate, 5.696411 seconds, 33984 images
532: 0.696271, 1.012074 avg, 0.000080 rate, 5.786798 seconds, 34048 images
533: 1.073796, 1.018246 avg, 0.000081 rate, 5.786291 seconds, 34112 images
534: 0.958096, 1.012231 avg, 0.000081 rate, 5.751473 seconds, 34176 images
535: 0.482211, 0.959229 avg, 0.000082 rate, 5.798224 seconds, 34240 images
536: 1.090770, 0.972383 avg, 0.000083 rate, 5.784723 seconds, 34304 images
537: 0.836522, 0.958797 avg, 0.000083 rate, 5.815986 seconds, 34368 images
538: 0.606882, 0.923606 avg, 0.000084 rate, 5.807249 seconds, 34432 images
539: 0.941139, 0.925359 avg, 0.000084 rate, 5.759214 seconds, 34496 images
540: 1.287210, 0.961544 avg, 0.000085 rate, 5.803494 seconds, 34560 images
541: 1.019123, 0.967302 avg, 0.000086 rate, 6.921639 seconds, 34624 images
542: 1.350654, 1.005637 avg, 0.000086 rate, 7.032580 seconds, 34688 images
543: 0.697661, 0.974840 avg, 0.000087 rate, 7.010336 seconds, 34752 images
544: 0.947312, 0.972087 avg, 0.000088 rate, 7.048129 seconds, 34816 images
545: 1.067642, 0.981642 avg, 0.000088 rate, 7.030071 seconds, 34880 images
546: 1.034730, 0.986951 avg, 0.000089 rate, 7.052850 seconds, 34944 images
547: 0.955544, 0.983810 avg, 0.000090 rate, 7.125300 seconds, 35008 images
548: 0.667154, 0.952145 avg, 0.000090 rate, 7.084312 seconds, 35072 images
549: 1.013983, 0.958329 avg, 0.000091 rate, 7.003414 seconds, 35136 images
550: 0.669594, 0.929455 avg, 0.000092 rate, 7.027752 seconds, 35200 images
551: 1.032867, 0.939796 avg, 0.000092 rate, 8.788125 seconds, 35264 images
552: 1.338217, 0.979638 avg, 0.000093 rate, 8.999915 seconds, 35328 images
553: 0.789380, 0.960613 avg, 0.000094 rate, 8.927593 seconds, 35392 images
554: 1.192516, 0.983803 avg, 0.000094 rate, 8.961593 seconds, 35456 images
555: 1.240790, 1.009502 avg, 0.000095 rate, 8.991307 seconds, 35520 images
556: 0.995841, 1.008135 avg, 0.000096 rate, 8.945689 seconds, 35584 images
557: 0.848401, 0.992162 avg, 0.000096 rate, 8.940725 seconds, 35648 images
558: 0.764847, 0.969430 avg, 0.000097 rate, 8.884476 seconds, 35712 images
559: 1.305679, 1.003055 avg, 0.000098 rate, 8.923232 seconds, 35776 images
560: 0.815446, 0.984294 avg, 0.000098 rate, 8.905258 seconds, 35840 images
561: 1.025097, 0.988375 avg, 0.000099 rate, 8.715794 seconds, 35904 images
562: 1.601373, 1.049675 avg, 0.000100 rate, 8.991201 seconds, 35968 images
563: 1.104119, 1.055119 avg, 0.000100 rate, 8.938570 seconds, 36032 images
564: 1.718332, 1.121440 avg, 0.000101 rate, 8.920387 seconds, 36096 images
565: 0.991641, 1.108460 avg, 0.000102 rate, 8.959796 seconds, 36160 images
566: 0.844293, 1.082044 avg, 0.000103 rate, 8.899270 seconds, 36224 images
567: 0.677449, 1.041584 avg, 0.000103 rate, 9.026707 seconds, 36288 images
568: 1.092241, 1.046650 avg, 0.000104 rate, 8.943851 seconds, 36352 images
569: 1.120224, 1.054007 avg, 0.000105 rate, 8.937307 seconds, 36416 images
570: 0.506699, 0.999277 avg, 0.000106 rate, 8.972150 seconds, 36480 images
571: 1.337397, 1.033089 avg, 0.000106 rate, 3.469720 seconds, 36544 images
572: 0.922302, 1.022010 avg, 0.000107 rate, 3.506415 seconds, 36608 images
573: 0.618356, 0.981645 avg, 0.000108 rate, 3.540958 seconds, 36672 images
574: 0.973130, 0.980793 avg, 0.000109 rate, 3.549359 seconds, 36736 images
575: 1.184420, 1.001156 avg, 0.000109 rate, 3.566239 seconds, 36800 images
576: 1.573196, 1.058360 avg, 0.000110 rate, 3.593743 seconds, 36864 images
577: 1.050054, 1.057529 avg, 0.000111 rate, 3.558571 seconds, 36928 images
578: 0.922496, 1.044026 avg, 0.000112 rate, 3.623389 seconds, 36992 images
579: 1.347478, 1.074371 avg, 0.000112 rate, 3.563619 seconds, 37056 images
580: 1.071591, 1.074093 avg, 0.000113 rate, 3.568603 seconds, 37120 images
581: 0.798220, 1.046506 avg, 0.000114 rate, 8.686398 seconds, 37184 images
582: 1.048374, 1.046693 avg, 0.000115 rate, 8.936832 seconds, 37248 images
583: 0.876573, 1.029681 avg, 0.000116 rate, 8.943651 seconds, 37312 images
584: 0.696311, 0.996344 avg, 0.000116 rate, 8.930725 seconds, 37376 images
585: 0.724005, 0.969110 avg, 0.000117 rate, 8.959982 seconds, 37440 images
586: 0.765570, 0.948756 avg, 0.000118 rate, 9.078558 seconds, 37504 images
587: 1.081812, 0.962061 avg, 0.000119 rate, 8.909251 seconds, 37568 images
588: 0.895046, 0.955360 avg, 0.000120 rate, 8.932469 seconds, 37632 images
589: 0.931882, 0.953012 avg, 0.000120 rate, 8.975966 seconds, 37696 images
590: 1.292199, 0.986931 avg, 0.000121 rate, 8.992461 seconds, 37760 images
591: 0.814108, 0.969649 avg, 0.000122 rate, 3.999434 seconds, 37824 images
592: 0.928899, 0.965574 avg, 0.000123 rate, 4.071475 seconds, 37888 images
593: 0.784286, 0.947445 avg, 0.000124 rate, 4.018072 seconds, 37952 images
594: 1.474882, 1.000189 avg, 0.000124 rate, 4.033569 seconds, 38016 images
595: 1.019895, 1.002159 avg, 0.000125 rate, 4.071910 seconds, 38080 images
596: 0.977942, 0.999738 avg, 0.000126 rate, 4.125582 seconds, 38144 images
597: 0.995306, 0.999294 avg, 0.000127 rate, 4.108360 seconds, 38208 images
598: 0.933170, 0.992682 avg, 0.000128 rate, 4.018887 seconds, 38272 images
599: 1.371267, 1.030540 avg, 0.000129 rate, 4.011050 seconds, 38336 images
600: 0.831804, 1.010667 avg, 0.000130 rate, 4.035190 seconds, 38400 images
601: 1.121446, 1.021745 avg, 0.000130 rate, 5.779639 seconds, 38464 images
602: 1.124575, 1.032028 avg, 0.000131 rate, 5.803965 seconds, 38528 images
603: 0.605207, 0.989346 avg, 0.000132 rate, 5.837359 seconds, 38592 images
604: 0.835431, 0.973954 avg, 0.000133 rate, 5.820366 seconds, 38656 images
605: 0.762059, 0.952765 avg, 0.000134 rate, 5.928529 seconds, 38720 images
606: 1.077175, 0.965206 avg, 0.000135 rate, 5.877106 seconds, 38784 images
607: 0.663382, 0.935023 avg, 0.000136 rate, 5.914814 seconds, 38848 images
608: 1.176503, 0.959171 avg, 0.000137 rate, 5.853959 seconds, 38912 images
609: 0.593620, 0.922616 avg, 0.000138 rate, 5.847098 seconds, 38976 images
610: 0.811075, 0.911462 avg, 0.000138 rate, 5.871943 seconds, 39040 images
611: 0.713254, 0.891641 avg, 0.000139 rate, 9.553055 seconds, 39104 images
612: 0.707771, 0.873254 avg, 0.000140 rate, 9.703986 seconds, 39168 images
613: 0.831577, 0.869087 avg, 0.000141 rate, 9.768928 seconds, 39232 images
614: 0.562510, 0.838429 avg, 0.000142 rate, 9.805326 seconds, 39296 images
615: 0.996497, 0.854236 avg, 0.000143 rate, 9.724626 seconds, 39360 images
616: 0.896054, 0.858418 avg, 0.000144 rate, 9.768523 seconds, 39424 images
617: 0.536592, 0.826235 avg, 0.000145 rate, 9.609543 seconds, 39488 images
618: 0.708216, 0.814433 avg, 0.000146 rate, 9.668854 seconds, 39552 images
619: 0.570203, 0.790010 avg, 0.000147 rate, 9.666694 seconds, 39616 images
620: 0.860256, 0.797035 avg, 0.000148 rate, 9.699851 seconds, 39680 images
621: 0.510830, 0.768414 avg, 0.000149 rate, 5.175417 seconds, 39744 images
622: 0.617456, 0.753318 avg, 0.000150 rate, 5.281338 seconds, 39808 images
623: 0.579779, 0.735965 avg, 0.000151 rate, 5.240453 seconds, 39872 images
624: 0.737790, 0.736147 avg, 0.000152 rate, 5.301159 seconds, 39936 images
625: 1.096338, 0.772166 avg, 0.000153 rate, 5.328419 seconds, 40000 images
626: 0.730447, 0.767994 avg, 0.000154 rate, 5.302068 seconds, 40064 images
627: 0.543289, 0.745524 avg, 0.000155 rate, 5.338823 seconds, 40128 images
628: 0.506679, 0.721639 avg, 0.000156 rate, 5.321937 seconds, 40192 images
629: 0.756271, 0.725103 avg, 0.000157 rate, 5.286652 seconds, 40256 images
630: 0.691386, 0.721731 avg, 0.000158 rate, 5.320200 seconds, 40320 images
631: 1.042809, 0.753839 avg, 0.000159 rate, 3.594794 seconds, 40384 images
632: 1.222843, 0.800739 avg, 0.000160 rate, 3.545752 seconds, 40448 images
633: 0.833708, 0.804036 avg, 0.000161 rate, 3.520948 seconds, 40512 images
634: 1.075187, 0.831151 avg, 0.000162 rate, 3.522290 seconds, 40576 images
635: 1.159378, 0.863974 avg, 0.000163 rate, 3.507680 seconds, 40640 images
636: 0.752983, 0.852875 avg, 0.000164 rate, 3.588290 seconds, 40704 images
637: 0.829573, 0.850544 avg, 0.000165 rate, 3.629195 seconds, 40768 images
638: 1.012522, 0.866742 avg, 0.000166 rate, 3.612499 seconds, 40832 images
639: 1.155048, 0.895573 avg, 0.000167 rate, 3.552694 seconds, 40896 images
640: 0.663830, 0.872399 avg, 0.000168 rate, 3.584120 seconds, 40960 images
641: 0.995170, 0.884676 avg, 0.000169 rate, 4.394797 seconds, 41024 images
642: 0.678071, 0.864015 avg, 0.000170 rate, 4.507658 seconds, 41088 images
643: 1.438998, 0.921513 avg, 0.000171 rate, 4.450622 seconds, 41152 images
644: 0.206176, 0.849980 avg, 0.000172 rate, 4.534396 seconds, 41216 images
645: 0.816565, 0.846638 avg, 0.000173 rate, 4.583626 seconds, 41280 images
646: 0.721406, 0.834115 avg, 0.000174 rate, 4.468374 seconds, 41344 images
647: 0.723662, 0.823070 avg, 0.000175 rate, 4.511225 seconds, 41408 images
648: 0.968487, 0.837611 avg, 0.000176 rate, 4.481318 seconds, 41472 images
649: 0.722481, 0.826098 avg, 0.000177 rate, 4.468896 seconds, 41536 images
650: 0.433829, 0.786871 avg, 0.000179 rate, 4.505554 seconds, 41600 images
651: 0.950254, 0.803210 avg, 0.000180 rate, 4.482137 seconds, 41664 images
652: 0.688383, 0.791727 avg, 0.000181 rate, 4.533873 seconds, 41728 images
653: 0.622071, 0.774761 avg, 0.000182 rate, 4.490451 seconds, 41792 images
654: 0.850948, 0.782380 avg, 0.000183 rate, 4.505070 seconds, 41856 images
655: 0.652441, 0.769386 avg, 0.000184 rate, 4.498266 seconds, 41920 images
656: 0.702968, 0.762744 avg, 0.000185 rate, 4.515202 seconds, 41984 images
657: 0.897459, 0.776216 avg, 0.000186 rate, 4.521156 seconds, 42048 images
658: 0.613996, 0.759994 avg, 0.000187 rate, 4.499661 seconds, 42112 images
659: 0.740001, 0.757994 avg, 0.000189 rate, 4.488233 seconds, 42176 images
660: 0.839357, 0.766131 avg, 0.000190 rate, 4.460647 seconds, 42240 images
661: 0.961960, 0.785714 avg, 0.000191 rate, 3.474518 seconds, 42304 images
662: 0.528685, 0.760011 avg, 0.000192 rate, 3.524790 seconds, 42368 images
663: 0.763161, 0.760326 avg, 0.000193 rate, 3.592787 seconds, 42432 images
664: 1.225680, 0.806861 avg, 0.000194 rate, 3.599969 seconds, 42496 images
